"Id","Year","Name","Series Name","Link","Related/Other Colours"
"V5290","2012","'64 Chevy Chevelle SS","2012 New Models","https://hotwheels.fandom.com/wiki/%2764_Chevy_Chevelle_SS","V5560,BFF10,BFG73,FYD41,FYF40,GHD15,GHG25,HTC58,HTD79"
"V5560","2012","'64 Chevy Chevelle SS (2nd Color)","2012 New Models","https://hotwheels.fandom.com/wiki/%2764_Chevy_Chevelle_SS","V5290,BFF10,BFG73,FYD41,FYF40,GHD15,GHG25,HTC58,HTD79"
"V5291","2012","Imparable","2012 New Models","https://hotwheels.fandom.com/wiki/Imparable","V5562,BFD24"
"V5562","2012","Imparable (2nd Color)","2012 New Models","https://hotwheels.fandom.com/wiki/Imparable","V5291,BFD24"
"V5292","2012","Ford Falcon Race Car","2012 New Models","https://hotwheels.fandom.com/wiki/Ford_Falcon_Race_Car","V5569"
"V5569","2012","Ford Falcon Race Car (2nd Color)","2012 New Models","https://hotwheels.fandom.com/wiki/Ford_Falcon_Race_Car","V5292"
"V5293","2012","BMW M3 GT2","2012 New Models","https://hotwheels.fandom.com/wiki/BMW_M3_GT2","V5561,GRX89,GTC82,GTD25"
"V5561","2012","BMW M3 GT2 (2nd Color)","2012 New Models","https://hotwheels.fandom.com/wiki/BMW_M3_GT2","V5293,GRX89,GTC82,GTD25"
"V5294","2012","'71 Plymouth Road Runner","2012 New Models","https://hotwheels.fandom.com/wiki/%2771_Plymouth_Road_Runner","V5563,X1790,X2033,X1960,BFF20,BFG03,GTB42"
"V5563","2012","'71 Plymouth Road Runner (2nd Color)","2012 New Models","https://hotwheels.fandom.com/wiki/%2771_Plymouth_Road_Runner","V5294,X1790,X2033,X1960,BFF20,BFG03,GTB42"
"V5295","2012","Growler","2012 New Models","https://hotwheels.fandom.com/wiki/Growler","V5589,X1772,X1949,CFK13,DTY52,DVC20"
"V5589","2012","Growler (2nd Color)","2012 New Models","https://hotwheels.fandom.com/wiki/Growler","V5295,X1772,X1949,CFK13,DTY52,DVC20"
"V5296","2012","2012 Mustang Boss 302 Laguna Seca","2012 New Models","https://hotwheels.fandom.com/wiki/%2712_Mustang_Boss_302_Laguna_Seca","V5570,V5623,BFD81,BFG94"
"V5570","2012","2012 Mustang Boss 302 Laguna Seca (2nd Color)","2012 New Models","https://hotwheels.fandom.com/wiki/%2712_Mustang_Boss_302_Laguna_Seca","V5296,V5623,BFD81,BFG94"
"V5623","2012","2012 Mustang Boss 302 Laguna Seca (3rd Color)","2012 New Models","https://hotwheels.fandom.com/wiki/%2712_Mustang_Boss_302_Laguna_Seca","V5296,V5570,BFD81,BFG94"
"V5297","2012","'12 Camaro ZL1","2012 New Models","https://hotwheels.fandom.com/wiki/%2712_Camaro_ZL1","X5614,V5663,X1857,X1999,BFF22"
"X5614","2012","'12 Camaro ZL1 (3rd Color)","2012 New ModelsKroger Exclusive","https://hotwheels.fandom.com/wiki/%2712_Camaro_ZL1","V5297,V5663,X1857,X1999,BFF22"
"V5663","2012","'12 Camaro ZL1 (4th Color)","2012 New Models","https://hotwheels.fandom.com/wiki/%2712_Camaro_ZL1","V5297,X5614,X1857,X1999,BFF22"
"V5298","2012","Funny Side Up","2012 New Models","https://hotwheels.fandom.com/wiki/Funny_Side_Up","V5580,BFD48"
"V5580","2012","Funny Side Up (2nd Color)","2012 New Models","https://hotwheels.fandom.com/wiki/Funny_Side_Up","V5298,BFD48"
"V5299","2012","2013 Viper SRT","2012 New Models","https://hotwheels.fandom.com/wiki/2013_SRT_Viper","BFD76,BFG15,DVB07,DVC97"
"V5300","2012","Lamborghini Aventador LP 700-4","2012 New Models","https://hotwheels.fandom.com/wiki/Lamborghini_Aventador_LP_700-4","V5582,X1843,X1992,FJY02,FKB50,FKC08"
"V5582","2012","Lamborghini Aventador LP 700-4 (2nd Color)","2012 New Models","https://hotwheels.fandom.com/wiki/Lamborghini_Aventador_LP_700-4","V5300,X1843,X1992,FJY02,FKB50,FKC08"
"V5301","2012","Hypertruck","2012 New Models","https://hotwheels.fandom.com/wiki/Hypertruck","BFD53,DHY14"
"Y4712","2012","Mars Rover Curiosity","2012 New Models","https://hotwheels.fandom.com/wiki/Mars_Rover_Curiosity","BFC82,GRY73"
"V5303","2012","Spin King","2012 New Models","https://hotwheels.fandom.com/wiki/Spin_King","V5656"
"V5656","2012","Spin King (2nd Color)","2012 New Models","https://hotwheels.fandom.com/wiki/Spin_King","V5303"
"V5304","2012","'73 Pontiac Firebird","2012 New Models","https://hotwheels.fandom.com/wiki/%2773_Pontiac_Firebird","V5588,X1851,X2058,DHR34,DHX32,DHY09"
"V5588","2012","'73 Pontiac Firebird (2nd Color)","2012 New Models","https://hotwheels.fandom.com/wiki/%2773_Pontiac_Firebird","V5304,X1851,X2058,DHR34,DHX32,DHY09"
"V5305","2012","K.I.T.T. Knight Industries Two Thousand","2012 New Models","https://hotwheels.fandom.com/wiki/K.I.T.T.","DTX38"
"V5306","2012","BMW Z4 M","2012 New Models","https://hotwheels.fandom.com/wiki/BMW_Z4_M","V5613,DHR82,DHT86,GHD16"
"V5613","2012","BMW Z4 M (2nd Color)","2012 New Models","https://hotwheels.fandom.com/wiki/BMW_Z4_M","V5306,DHR82,DHT86,GHD16"
"V5307","2012","Quicksand","2012 New Models","https://hotwheels.fandom.com/wiki/Quicksand","V5624,X1728,X1908,BFD03,CFK58,CFL92"
"V5624","2012","Quicksand (2nd Color)","2012 New Models","https://hotwheels.fandom.com/wiki/Quicksand","V5307,X1728,X1908,BFD03,CFK58,CFL92"
"V5308","2012","Chevrolet SS","2012 New Models","https://hotwheels.fandom.com/wiki/Chevrolet_SS","X1808,BFD73,BFF29,BFG77"
"V5309","2012","BMW 2002","2012 New Models","https://hotwheels.fandom.com/wiki/BMW_2002","V5601,X1782,X1953,DHR80,DHX60,DHX90"
"V5601","2012","BMW 2002 (2nd Color)","2012 New Models","https://hotwheels.fandom.com/wiki/BMW_2002","V5309,X1782,X1953,DHR80,DHX60,DHX90"
"V5310","2012","1985 Chevrolet Camaro IROC-Z","2012 New Models","https://hotwheels.fandom.com/wiki/%2785_Camaro_IROC-Z","V5602,GTB40,GTC16"
"V5602","2012","1985 Chevrolet Camaro IROC-Z (2nd Color)","2012 New Models","https://hotwheels.fandom.com/wiki/%2785_Camaro_IROC-Z","V5310,GTB40,GTC16"
"V5311","2012","'12 Corvette Z06","2012 New Models","https://hotwheels.fandom.com/wiki/%2712_Corvette_Z06",""
"V5312","2012","2012 Volkswagen Beetle","2012 New Models","https://hotwheels.fandom.com/wiki/2012_Volkswagen_Beetle",""
"V5313","2012","458 Spider","2012 New Models","https://hotwheels.fandom.com/wiki/Ferrari_458_Spider","V5592,X1779,X1983"
"V5592","2012","458 Spider (2nd Color)","2012 New Models","https://hotwheels.fandom.com/wiki/Ferrari_458_Spider","V5313,X1779,X1983"
"V5314","2012","Porsche Boxster Spyder","2012 New Models","https://hotwheels.fandom.com/wiki/Porsche_Boxster_Spyder","V5634"
"V5634","2012","Porsche Boxster Spyder (2nd Color)","2012 New Models","https://hotwheels.fandom.com/wiki/Porsche_Boxster_Spyder","V5314"
"V5315","2012","The Bat","2012 New Models","https://hotwheels.fandom.com/wiki/The_Bat","DHT16,DHX77,DTY47"
"V5316","2012","Monster Dairy Delivery","2012 New Models","https://hotwheels.fandom.com/wiki/Monster_Dairy_Delivery","BFD09,BFG36,CFK65,DTX91,DVB81,FJW20"
"V5317","2012","Mad Splash","2012 New Models","https://hotwheels.fandom.com/wiki/Mad_Splash","V5625,X1719,X1902,CFK60,DHT04,GRY23,HKG94,HKJ71"
"V5625","2012","Mad Splash (2nd Color)","2012 New Models","https://hotwheels.fandom.com/wiki/Mad_Splash","V5317,X1719,X1902,CFK60,DHT04,GRY23,HKG94,HKJ71"
"V5318","2012","Harley-Davidson Fat Boy","2012 New Models","https://hotwheels.fandom.com/wiki/Harley-Davidson_Fat_Boy","V5616,BFD80,BFF32,CFK37"
"V5616","2012","Harley-Davidson Fat Boy (2nd Color)","2012 New Models","https://hotwheels.fandom.com/wiki/Harley-Davidson_Fat_Boy","V5318,BFD80,BFF32,CFK37"
"V5319","2012","Mazda RX-7","2012 New Models","https://hotwheels.fandom.com/wiki/Mazda_RX-7","V5600,X1677,BFC43,BFG39,CFH91,CFK06,DVB01,FBJ12,FYD25,FYD81,GHD32,GHG28,HCV76,HCX24,HTB62,HTF61,HTD54"
"V5600","2012","Mazda RX-7 (2nd Color)","2012 New Models","https://hotwheels.fandom.com/wiki/Mazda_RX-7","V5319,X1677,BFC43,BFG39,CFH91,CFK06,DVB01,FBJ12,FYD25,FYD81,GHD32,GHG28,HCV76,HCX24,HTB62,HTF61,HTD54"
"V5320","2012","Street Creeper","2012 New Models","https://hotwheels.fandom.com/wiki/Street_Creeper","BFC89,DTX69,FBH88,FYC49,FYG06"
"V5321","2012","Subaru WRX STI","2012 New Models","https://hotwheels.fandom.com/wiki/Subaru_WRX_STI","V5626,X1733,X1926,BFC47,DHR03,DHY11,GRY42,GTD18,GTB98,HCV32,HCX04,HCY64,HKJ10,HKK62,HKK63"
"V5626","2012","Subaru WRX STI (2nd Color)","2012 New Models","https://hotwheels.fandom.com/wiki/Subaru_WRX_STI","V5321,X1733,X1926,BFC47,DHR03,DHY11,GRY42,GTD18,GTB98,HCV32,HCX04,HCY64,HKJ10,HKK62,HKK63"
"V5322","2012","'78 Dodge Li'l Red Express Pickup","2012 New Models","https://hotwheels.fandom.com/wiki/%2778_Dodge_Li%27l_Red_Express_Pickup","V5635,CFJ01,CFL56,DTX77,DVB72,FDY58,FYC60,FYF12,GTC95,HRY97"
"V5635","2012","'78 Dodge Li'l Red Express Pickup (2nd Color)","2012 New Models","https://hotwheels.fandom.com/wiki/%2778_Dodge_Li%27l_Red_Express_Pickup","V5322,CFJ01,CFL56,DTX77,DVB72,FDY58,FYC60,FYF12,GTC95,HRY97"
"V5323","2012","Angry Birds Minion Pig","2012 New Models","https://hotwheels.fandom.com/wiki/Minion_Pig","BFC90"
"V5324","2012","Bentley Continental Supersports","2012 New Models","https://hotwheels.fandom.com/wiki/Bentley_Continental_Supersports","CFH45,CFL68,DHR23"
"V5325","2012","'61 Impala","2012 New Models","https://hotwheels.fandom.com/wiki/%2761_Impala",""
"V5326","2012","The Mystery Machine","2012 New Models","https://hotwheels.fandom.com/wiki/The_Mystery_Machine","BFC93,DTX34,DVC84,GRX97"
"V5327","2012","Altered Ego","2012 New Models","https://hotwheels.fandom.com/wiki/Altered_Ego","BFD38,FJW73,HCW45"
"V5328","2012","'10 Toyota Tundra","2012 New Models","https://hotwheels.fandom.com/wiki/%2710_Toyota_Tundra","V5636,X1831,X2018,BFD57,BFF59,BFG37,GHC92,GHG03"
"V5636","2012","'10 Toyota Tundra (2nd Color)","2012 New Models","https://hotwheels.fandom.com/wiki/%2710_Toyota_Tundra","V5328,X1831,X2018,BFD57,BFF59,BFG37,GHC92,GHG03"
"Y2485","2012","Blastous Moto","2012 New Models","https://hotwheels.fandom.com/wiki/Blastous_Moto","BFD14,FJX11,FYC69,FYF42"
"V5330","2012","2011 IndyCar Oval Course Race Car","2012 New Models","https://hotwheels.fandom.com/wiki/2011_IndyCar_Oval_Course_Race_Car","V5593,V5673,X1757,FJW09,FKB36,FKB85,FYD24,FYD80,GHD34,GHG69,GHF83,GRY21,GTB94"
"V5593","2012","2011 IndyCar Oval Course Race Car (2nd Color)","2012 New Models","https://hotwheels.fandom.com/wiki/2011_IndyCar_Oval_Course_Race_Car","V5330,V5673,X1757,FJW09,FKB36,FKB85,FYD24,FYD80,GHD34,GHG69,GHF83,GRY21,GTB94"
"V5673","2012","DW-3 (3rd Color)","2012 New Models","https://hotwheels.fandom.com/wiki/2011_IndyCar_Oval_Course_Race_Car","V5330,V5593,X1757,FJW09,FKB36,FKB85,FYD24,FYD80,GHD34,GHG69,GHF83,GRY21,GTB94"
"V5331","2012","'81 Camaro","2012 New Models","https://hotwheels.fandom.com/wiki/%2781_Camaro","V5594,DTY98,DVC47,FBJ09,HCV81,HCY23"
"V5594","2012","'81 Camaro (2nd Color)","2012 New Models","https://hotwheels.fandom.com/wiki/%2781_Camaro","V5331,DTY98,DVC47,FBJ09,HCV81,HCY23"
"V5332","2012","Mad Manga","2012 New Models","https://hotwheels.fandom.com/wiki/Mad_Manga","V5657,X1679,BFC49,CFH52,CFL82,GRY39,GTC32,HCV22,HKJ25"
"V5657","2012","Mad Manga (2nd Color)","2012 New Models","https://hotwheels.fandom.com/wiki/Mad_Manga","V5332,X1679,BFC49,CFH52,CFL82,GRY39,GTC32,HCV22,HKJ25"
"V5333","2012","Hiway Hauler 2","2012 New Models","https://hotwheels.fandom.com/wiki/Hiway_Hauler_2","BFC31,BFF42,CFH50,CFJ58,HKH27,HKK00"
"V5334","2012","Eagle Massa","2012 New Models","https://hotwheels.fandom.com/wiki/Eagle_Massa","V5647"
"V5647","2012","Eagle Massa (2nd Color)","2012 New Models","https://hotwheels.fandom.com/wiki/Eagle_Massa","V5334"
"V5335","2012","Red Bird","2012 New Models","https://hotwheels.fandom.com/wiki/Red_Bird","BFC91"
"V5336","2012","'71 Hemi Cuda","2012 New Models","https://hotwheels.fandom.com/wiki/%2771_Hemi_Cuda","X1850,X2043,CFH96,CFL69"
"V5337","2012","Custom '71 El Camino","2012 New Models","https://hotwheels.fandom.com/wiki/Custom_%2771_El_Camino","BFD05,GHC28,GHF70,GHG46"
"V5338","2012","'69 Mercury Cyclone","2012 New Models","https://hotwheels.fandom.com/wiki/%2769_Mercury_Cyclone","DHR15,DHX29"
"V5339","2012","'41 Willys","Treasure Hunts","https://hotwheels.fandom.com/wiki/Custom_%2741_Willys_Coupe","24383,50132,50640,M6927,N4028,R7531,R7564,T9859,T9941,V0031,DHR11"
"V5340","2012","Ducati 1098","Treasure Hunts","https://hotwheels.fandom.com/wiki/Ducati_1098R","R0933,T9906,V0021,X1784"
"V5341","2012","'69 Chevelle SS 396","Treasure Hunts","https://hotwheels.fandom.com/wiki/%2769_Chevelle_SS_396","L9932,P2404,V5558,X1789,X1959,CFJ08,CFK09,DTY86,DVC95,FJW79"
"V5342","2012","Ford GT","Treasure Hunts","https://hotwheels.fandom.com/wiki/Ford_GT_LM","N4042,R7582,T9926,V0033,DHR78,DHX89"
"V5343","2012","'69 Corvette","Treasure Hunts","https://hotwheels.fandom.com/wiki/%2769_Corvette","J3248,M6943,P2468,T9865,X1816,X2037,BFD93,BFF40,BFV66"
"V5344","2012","Tyrrell P34","Treasure Hunts","https://hotwheels.fandom.com/wiki/Tyrrell_P34_Six_Wheeler",""
"V5345","2012","'67 Custom Mustang","Treasure Hunts","https://hotwheels.fandom.com/wiki/%2767_Mustang","50127,J3286,R7520,BFD88,BFG90,FJX91,FJY90,FKB80"
"V5346","2012","'52 Chevy","Treasure HuntsNew in Mainline","https://hotwheels.fandom.com/wiki/%2752_Chevy_Truck","CFJ21,CFJ95,FJW83,FJY68,FKB42,GHD24,GHG01,GTB19,HTC36"
"V5347","2012","Ferrari 430 Scuderia","Treasure Hunts","https://hotwheels.fandom.com/wiki/Ferrari_430_Scuderia","R7552"
"V5348","2012","'65 Chevy Malibu","Treasure HuntsNew in Mainline","https://hotwheels.fandom.com/wiki/%2765_Chevelle_Malibu",""
"V5349","2012","Ford Shelby GR-1 Concept","Treasure Hunts","https://hotwheels.fandom.com/wiki/Ford_Shelby_GR-1_Concept","G6729,J8033,M6951,CFL17,CFK05,CFJ32"
"V5350","2012","'65 Ford Ranchero","Treasure Hunts","https://hotwheels.fandom.com/wiki/%2765_Ford_Ranchero","T9711,CFH98,CFL99"
"V5351","2012","Surf Crate","Treasure Hunts","https://hotwheels.fandom.com/wiki/Surf_Crate","24378,50637,50037,55011,57193,B3810,M6902,R7486,T9768,X1838,X1969,CFK28,CFJ82,DVC21,DVD10,FKC00,HKL06"
"V5352","2012","'92 Ford Mustang","Treasure Hunts","https://hotwheels.fandom.com/wiki/%2792_Ford_Mustang","R7530,T9866,V0041,X1803,FYC53,FYG17,GHC13,GHG44,GHF95,HTB05"
"V5353","2012","'70 Chevy Chevelle Convertible","Treasure Hunts","https://hotwheels.fandom.com/wiki/%2770_Chevelle_Convertible","K7598,R7561"
"V5354","2012","Scorcher","Track Stars","https://hotwheels.fandom.com/wiki/Scorcher","R0920,T9783,BGJ66"
"V5355","2012","Open Road-ster","Track Stars","https://hotwheels.fandom.com/wiki/Open_Road-ster","52908,57091,B3783,G6777"
"V5356","2012","Circle Trucker","Track Stars","https://hotwheels.fandom.com/wiki/Circle_Trucker","T9716,T9991,T9954,X1753,BFD29,CFK78,GHD82"
"V5357","2012","24 Ours","Track Stars","https://hotwheels.fandom.com/wiki/24_Ours","T9680,T9946,X1742,X1931,BFD36,BFG55,DLP31,DVB20,DVD08"
"V5358","2012","Impavido 1","Track Stars","https://hotwheels.fandom.com/wiki/Impavido_1","L9943,R7461,BFD18,BFG44,GRY85"
"V5359","2012","Retro-Active","Track Stars","https://hotwheels.fandom.com/wiki/Retro-Active","T9683,X1706,X1892,X1893,BFC70,GRY82,GTC43,HTB86"
"V5360","2012","Draggin' Tail","Track Stars","https://hotwheels.fandom.com/wiki/Draggin%27_Tail","N4043,FYD45,FYF66"
"V5361","2012","Fast Cash","Track Stars","https://hotwheels.fandom.com/wiki/Fast_Cash","T9677,T9935,V0012,DHT20,DTX41"
"V5362","2012","Nitro Doorslammer","Track Stars","https://hotwheels.fandom.com/wiki/Nitro_Doorslammer","K6135,M7003,P2496,T9830,X1741,X1930,BFD32,BFG56,DHT26,DHT89"
"V5363","2012","Solar Reflex","Track Stars","https://hotwheels.fandom.com/wiki/Solar_Reflex","K6157,P2376,R7473,FJX21,FYC56,HKG90"
"V5364","2012","Split Vision","Track Stars","https://hotwheels.fandom.com/wiki/Split_Vision","K6168,P2505,R7467"
"V5365","2012","Motoblade","Track Stars","https://hotwheels.fandom.com/wiki/Motoblade","J3263,L3011,M7007,R7468"
"V5366","2012","Nerve Hammer","Track Stars","https://hotwheels.fandom.com/wiki/Nerve_Hammer","J3252,K7584,P2380,R7630,T9898,X1762,X1944,BFD44,BFG71,CFK84,CFJ31,DTY11,GHD50,GHF81"
"V5367","2012","Scoopa Di Fuego","Track Stars","https://hotwheels.fandom.com/wiki/Scoopa_Di_Fuego","R0955,X1724,BFC39,BFF64,DHT25"
"V5368","2012","Torque Twister","Track Stars","https://hotwheels.fandom.com/wiki/Torque_Twister","R0921,X1746,X1934,BFC37,BFF61,CFK25,CFJ77"
"V5384","2012","'68 Dodge Dart","Muscle Mania - Mopar","https://hotwheels.fandom.com/wiki/%2768_Dodge_Dart","J3479,V5705,V5648,BFD90,BFG42,DTX86,DVB77,FBJ17,GHC87,GHF34,HCW34,HCY52,HCW96,HTC57,HTD65"
"V5705","2012","'68 Dodge Dart (2nd Color)","Muscle Mania - Mopar","https://hotwheels.fandom.com/wiki/%2768_Dodge_Dart","J3479,V5384,V5648,BFD90,BFG42,DTX86,DVB77,FBJ17,GHC87,GHF34,HCW34,HCY52,HCW96,HTC57,HTD65"
"V5648","2012","'68 Dodge Dart (3rd Color)","Muscle Mania - Mopar","https://hotwheels.fandom.com/wiki/%2768_Dodge_Dart","J3479,V5384,V5705,BFD90,BFG42,DTX86,DVB77,FBJ17,GHC87,GHF34,HCW34,HCY52,HCW96,HTC57,HTD65"
"V5385","2012","'71 Dodge Challenger","Muscle Mania - Mopar","https://hotwheels.fandom.com/wiki/%2771_Dodge_Challenger","T9682,T9953,T9996,V5374,V5618,X1800,X1962,BFF18,BFV64,CFJ05,CFJ92,DHR19,DHY06"
"V5374","2012","'71 Dodge Challenger","Muscle Mania - MoparSuper Treasure Hunt","https://hotwheels.fandom.com/wiki/%2771_Dodge_Challenger","T9682,T9953,T9996,V5385,V5618,X1800,X1962,BFF18,BFV64,CFJ05,CFJ92,DHR19,DHY06"
"V5618","2012","'71 Dodge Challenger (2nd Color)","Muscle Mania - Mopar","https://hotwheels.fandom.com/wiki/%2771_Dodge_Challenger","T9682,T9953,T9996,V5385,V5374,X1800,X1962,BFF18,BFV64,CFJ05,CFJ92,DHR19,DHY06"
"V5386","2012","'70 Dodge Charger R/T","Muscle Mania - Mopar","https://hotwheels.fandom.com/wiki/%2770_Dodge_Charger_R/T","T9712,V0037,X1663,GHD07,GJP07,HTB76,HTD47"
"V5387","2012","'69 Dodge Coronet Super Bee","Muscle Mania - Mopar","https://hotwheels.fandom.com/wiki/%2769_Dodge_Coronet_Super_Bee","L9920,P2403,R7488,T9817,V0018,V5369,V5564,X1793,X1958,BFD91,BFG43,DHR09,DHX68,FJW66,FJY62,FKC13"
"V5369","2012","'69 Dodge Coronet Super Bee","Muscle Mania - MoparSuper Treasure Hunt","https://hotwheels.fandom.com/wiki/%2769_Dodge_Coronet_Super_Bee","L9920,P2403,R7488,T9817,V0018,V5387,V5564,X1793,X1958,BFD91,BFG43,DHR09,DHX68,FJW66,FJY62,FKC13"
"V5564","2012","'69 Dodge Coronet Super Bee (2nd Color)","Muscle Mania - Mopar","https://hotwheels.fandom.com/wiki/%2769_Dodge_Coronet_Super_Bee","L9920,P2403,R7488,T9817,V0018,V5387,V5369,X1793,X1958,BFD91,BFG43,DHR09,DHX68,FJW66,FJY62,FKC13"
"V5388","2012","'71 Dodge Charger","Muscle Mania - Mopar","https://hotwheels.fandom.com/wiki/%2771_Dodge_Charger","R0956,T9815,T9986,V0054,GHD64,HCW33,HCY31,HCX14"
"V5389","2012","'67 Plymouth GTX","Muscle Mania - MoparNew in Mainline","https://hotwheels.fandom.com/wiki/%2767_Plymouth_GTX","V5573"
"V5573","2012","'67 Plymouth GTX (2nd Color)","Muscle Mania - MoparNew in Mainline","https://hotwheels.fandom.com/wiki/%2767_Plymouth_GTX","V5389"
"V5390","2012","'68 Hemi Barracuda","Muscle Mania - Mopar","https://hotwheels.fandom.com/wiki/Hemi_Cuda","M6892,R7489,V5701,V5658,CFH99,CFL55"
"V5701","2012","'68 Hemi Barracuda (2nd Color)","Muscle Mania - MoparKmart Exclusive","https://hotwheels.fandom.com/wiki/Hemi_Cuda","M6892,R7489,V5390,V5658,CFH99,CFL55"
"V5658","2012","'68 Hemi Barracuda (3rd Color)","Muscle Mania - Mopar","https://hotwheels.fandom.com/wiki/Hemi_Cuda","M6892,R7489,V5390,V5701,CFH99,CFL55"
"V5391","2012","'70 Plymouth Superbird","Muscle Mania - Mopar","https://hotwheels.fandom.com/wiki/%2770_Plymouth_Superbird","J3242,R7512,V5627,CFJ07,CFJ44"
"V5627","2012","'70 Plymouth Superbird (2nd Color)","Muscle Mania - Mopar","https://hotwheels.fandom.com/wiki/%2770_Plymouth_Superbird","J3242,R7512,V5391,CFJ07,CFJ44"
"V5392","2012","'70 Road Runner","Muscle Mania - Mopar","https://hotwheels.fandom.com/wiki/%2770_Plymouth_Roadrunner_(1998)","18535,21317,50630,B3763,J3414,K7568,M6968,M6968S,P2399,R7519,V5659,FJX48"
"V5659","2012","'70 Road Runner (2nd Color)","Muscle Mania - Mopar","https://hotwheels.fandom.com/wiki/%2770_Plymouth_Roadrunner_(1998)","18535,21317,50630,B3763,J3414,K7568,M6968,M6968S,P2399,R7519,V5392,FJX48"
"V5393","2012","'70 Plymouth AAR Cuda","Muscle Mania - Mopar","https://hotwheels.fandom.com/wiki/%2770_Plymouth_AAR_Cuda","N4032,R7505,T9790,V5126,V5719,X1813,X1970,CFH89,CFM17,DHR36,DHX88"
"V5719","2012","'70 Plymouth AAR Cuda (2nd Color)","Muscle Mania - MoparWalmart Exclusive","https://hotwheels.fandom.com/wiki/%2770_Plymouth_AAR_Cuda","N4032,R7505,T9790,V5126,V5393,X1813,X1970,CFH89,CFM17,DHR36,DHX88"
"V5397","2012","2010 Chevy Impala","Faster Than Ever","https://hotwheels.fandom.com/wiki/%2710_Chevy_Impala","T9707,V5587,GHC57,GHF86"
"V5587","2012","2010 Chevy Impala (2nd Color)","Faster Than Ever","https://hotwheels.fandom.com/wiki/%2710_Chevy_Impala","T9707,V5397,GHC57,GHF86"
"V5398","2012","Datsun Bluebird 510","Faster Than Ever","https://hotwheels.fandom.com/wiki/Datsun_Bluebird_510","N4040,R7522,V5578,FYD14,FYG49,GTB02,GTD04"
"V5578","2012","Datsun Bluebird 510 (2nd Color)","Faster Than Ever","https://hotwheels.fandom.com/wiki/Datsun_Bluebird_510","N4040,R7522,V5398,FYD14,FYG49,GTB02,GTD04"
"V5401","2012",""Hammerhead"","Faster Than Ever","https://hotwheels.fandom.com/wiki/Hammerhead","T9719,V0046"
"V5403","2012","Infiniti G37","Faster Than Ever","https://hotwheels.fandom.com/wiki/%2710_Infiniti_G37","R0952,T9821,V5603"
"V5603","2012","Infiniti G37 (2nd Color)","Faster Than Ever","https://hotwheels.fandom.com/wiki/%2710_Infiniti_G37","R0952,T9821,V5403"
"V5394","2012","'10 Ford Shelby GT-500 Super Snake","Faster Than Ever","https://hotwheels.fandom.com/wiki/%2710_Ford_Shelby_GT500_Super_Snake","T9673,T9932,T9994,V5574,X1783,X2010,X1954,FYC74,FYF69"
"V5574","2012","'10 Ford Shelby GT-500 Super Snake (2nd Color)","Faster Than Ever","https://hotwheels.fandom.com/wiki/%2710_Ford_Shelby_GT500_Super_Snake","T9673,T9932,T9994,V5394,X1783,X2010,X1954,FYC74,FYF69"
"V5395","2012","Mazda Furai","Faster Than Ever","https://hotwheels.fandom.com/wiki/Mazda_Furai","R7544"
"V5402","2012","Dodge Charger Drift","Faster Than Ever","https://hotwheels.fandom.com/wiki/Dodge_Charger_Drift_Car","R6457,T9877,BFC63,BFG00,FJW80,FKB88,GHC62,GTB11,HKG92,HKL58,HKJ69"
"V5396","2012","Ford GTX1","Faster Than Ever","https://hotwheels.fandom.com/wiki/Ford_GTX-1","K6149,M6875,P2493,R7440,R7452,V5565"
"V5565","2012","Ford GTX1 (2nd Color)","Faster Than Ever","https://hotwheels.fandom.com/wiki/Ford_GTX-1","K6149,M6875,P2493,R7440,R7452,V5396"
"V5399","2012","Aston Martin DBS","Faster Than Ever","https://hotwheels.fandom.com/wiki/Aston_Martin_DBS","R7549,V5590,X1781,X1952,CFJ26,DHR21,FYC35"
"V5590","2012","Aston Martin DBS (2nd Color)","Faster Than Ever","https://hotwheels.fandom.com/wiki/Aston_Martin_DBS","R7549,V5399,X1781,X1952,CFJ26,DHR21,FYC35"
"V5400","2012","Cadillac CTS-V","Faster Than Ever","https://hotwheels.fandom.com/wiki/%2709_Cadillac_CTS-V","R0925,X1780,BFF55"
"V5404","2012","'67 Oldsmobile 442","Muscle Mania - GMNew in Mainline","https://hotwheels.fandom.com/wiki/%2767_Oldsmobile_442","X2029,GTB41"
"X2029","2012","'67 Oldsmobile 442 (2nd Color)","Muscle Mania - GMKmart ExclusiveNew in Mainline","https://hotwheels.fandom.com/wiki/%2767_Oldsmobile_442","V5404,GTB41"
"V5405","2012","'68 COPO Camaro","Muscle Mania - GM","https://hotwheels.fandom.com/wiki/%2768_COPO_Camaro","T9695,T9982,V0002,W4446,BFF03,BFG66,CFH97,CFL47,FYD06,FYH01,HKH49,HKL12"
"W4446","2012","'68 COPO Camaro (2nd Color)","Muscle Mania - GMWalmart Exclusive","https://hotwheels.fandom.com/wiki/%2768_COPO_Camaro","T9695,T9982,V0002,V5405,BFF03,BFG66,CFH97,CFL47,FYD06,FYH01,HKH49,HKL12"
"V5406","2012","'62 Chevy","Muscle Mania - GM","https://hotwheels.fandom.com/wiki/%2762_Chevy","M6942,V5604"
"V5604","2012","'62 Chevy (2nd Color)","Muscle Mania - GM","https://hotwheels.fandom.com/wiki/%2762_Chevy","M6942,V5406"
